				Closure 1							Closure 2
theta12         theta13         theta14         theta15         s16             theta13         theta14         theta15         s16            
__________________________________________________________________________________________________________________________________________
184.000		1.3727		0.2725		1.5984		461.7604	2.7836		-0.7422		1.6067		247.8843
185.000		1.3715		0.2631		1.5999		459.9466	2.7795		-0.7463		1.6061		247.0907
186.000		1.3704		0.2538		1.6014		458.1393	2.7756		-0.7506		1.6054		246.2662
187.000		1.3695		0.2446		1.6028		456.3396	2.7717		-0.7551		1.6048		245.4117
188.000		1.3688		0.2354		1.6042		454.5483	2.7680		-0.7598		1.6041		244.5282
189.000		1.3683		0.2264		1.6055		452.7660	2.7643		-0.7646		1.6033		243.6166
190.000		1.3680		0.2175		1.6068		450.9937	2.7607		-0.7696		1.6026		242.6779
191.000		1.3678		0.2086		1.6081		449.2320	2.7571		-0.7747		1.6018		241.7132
192.000		1.3677		0.1999		1.6093		447.4815	2.7537		-0.7799		1.6010		240.7232
193.000		1.3679		0.1912		1.6105		445.7429	2.7503		-0.7853		1.6001		239.7090
194.000		1.3682		0.1827		1.6117		444.0169	2.7470		-0.7909		1.5993		238.6716
195.000		1.3687		0.1743		1.6128		442.3040	2.7438		-0.7966		1.5983		237.6117
196.000		1.3693		0.1659		1.6139		440.6047	2.7406		-0.8024		1.5974		236.5305
197.000		1.3701		0.1577		1.6150		438.9195	2.7375		-0.8083		1.5964		235.4287
198.000		1.3710		0.1495		1.6160		437.2490	2.7345		-0.8144		1.5954		234.3073
199.000		1.3721		0.1415		1.6170		435.5935	2.7316		-0.8206		1.5944		233.1672
200.000		1.3733		0.1336		1.6180		433.9535	2.7287		-0.8269		1.5934		232.0093
201.000		1.3747		0.1257		1.6189		432.3294	2.7259		-0.8333		1.5923		230.8344
202.000		1.3763		0.1180		1.6198		430.7215	2.7232		-0.8399		1.5912		229.6434
203.000		1.3779		0.1104		1.6207		429.1302	2.7206		-0.8465		1.5900		228.4371
204.000		1.3798		0.1029		1.6216		427.5557	2.7180		-0.8533		1.5888		227.2164
205.000		1.3817		0.0954		1.6224		425.9985	2.7154		-0.8601		1.5876		225.9821
206.000		1.3838		0.0881		1.6232		424.4587	2.7130		-0.8671		1.5864		224.7350
207.000		1.3860		0.0809		1.6240		422.9365	2.7106		-0.8741		1.5851		223.4760
208.000		1.3884		0.0738		1.6247		421.4323	2.7083		-0.8813		1.5838		222.2057
209.000		1.3909		0.0668		1.6254		419.9463	2.7060		-0.8885		1.5825		220.9251
210.000		1.3935		0.0599		1.6261		418.4785	2.7038		-0.8958		1.5811		219.6347
211.000		1.3962		0.0530		1.6268		417.0292	2.7016		-0.9032		1.5798		218.3355
212.000		1.3991		0.0463		1.6275		415.5986	2.6995		-0.9107		1.5783		217.0281
213.000		1.4021		0.0397		1.6281		414.1867	2.6975		-0.9183		1.5769		215.7132
214.000		1.4052		0.0332		1.6287		412.7938	2.6956		-0.9259		1.5754		214.3916
215.000		1.4084		0.0268		1.6293		411.4200	2.6936		-0.9336		1.5739		213.0640
216.000		1.4117		0.0205		1.6298		410.0652	2.6918		-0.9414		1.5724		211.7309
217.000		1.4151		0.0143		1.6304		408.7297	2.6900		-0.9493		1.5708		210.3932
218.000		1.4187		0.0082		1.6309		407.4136	2.6883		-0.9572		1.5693		209.0515
219.000		1.4223		0.0022		1.6314		406.1168	2.6866		-0.9651		1.5676		207.7063
220.000		1.4261		-0.0037		1.6319		404.8395	2.6850		-0.9732		1.5660		206.3585
221.000		1.4299		-0.0096		1.6323		403.5818	2.6834		-0.9813		1.5643		205.0084
222.000		1.4338		-0.0153		1.6328		402.3436	2.6819		-0.9894		1.5626		203.6569
223.000		1.4379		-0.0209		1.6332		401.1250	2.6804		-0.9976		1.5609		202.3044
224.000		1.4420		-0.0264		1.6336		399.9261	2.6790		-1.0059		1.5592		200.9515
225.000		1.4462		-0.0318		1.6340		398.7469	2.6777		-1.0141		1.5574		199.5989
226.000		1.4505		-0.0372		1.6344		397.5874	2.6764		-1.0225		1.5556		198.2470
227.000		1.4549		-0.0424		1.6347		396.4477	2.6751		-1.0309		1.5538		196.8964
228.000		1.4594		-0.0476		1.6351		395.3277	2.6739		-1.0393		1.5519		195.5477
229.000		1.4639		-0.0526		1.6354		394.2276	2.6728		-1.0477		1.5501		194.2014
230.000		1.4686		-0.0576		1.6357		393.1472	2.6717		-1.0562		1.5482		192.8579
231.000		1.4733		-0.0624		1.6360		392.0867	2.6707		-1.0648		1.5462		191.5177
232.000		1.4781		-0.0672		1.6363		391.0461	2.6697		-1.0733		1.5443		190.1815
233.000		1.4829		-0.0718		1.6366		390.0253	2.6687		-1.0819		1.5423		188.8495
234.000		1.4878		-0.0764		1.6369		389.0243	2.6679		-1.0905		1.5403		187.5223
235.000		1.4928		-0.0809		1.6371		388.0433	2.6670		-1.0991		1.5383		186.2003
236.000		1.4979		-0.0853		1.6374		387.0822	2.6662		-1.1078		1.5363		184.8840
237.000		1.5030		-0.0896		1.6376		386.1410	2.6655		-1.1165		1.5342		183.5738
238.000		1.5082		-0.0938		1.6378		385.2197	2.6648		-1.1252		1.5322		182.2701
239.000		1.5134		-0.0979		1.6381		384.3184	2.6642		-1.1339		1.5301		180.9733
240.000		1.5187		-0.1019		1.6383		383.4371	2.6636		-1.1426		1.5280		179.6837
241.000		1.5240		-0.1058		1.6385		382.5757	2.6631		-1.1513		1.5259		178.4019
242.000		1.5294		-0.1096		1.6386		381.7344	2.6626		-1.1601		1.5237		177.1281
243.000		1.5349		-0.1134		1.6388		380.9131	2.6622		-1.1688		1.5215		175.8627
244.000		1.5403		-0.1170		1.6390		380.1119	2.6618		-1.1776		1.5194		174.6060
245.000		1.5459		-0.1206		1.6391		379.3308	2.6615		-1.1863		1.5172		173.3585
246.000		1.5514		-0.1240		1.6393		378.5699	2.6612		-1.1951		1.5150		172.1203
247.000		1.5571		-0.1274		1.6394		377.8291	2.6610		-1.2039		1.5127		170.8919
248.000		1.5627		-0.1307		1.6396		377.1085	2.6608		-1.2126		1.5105		169.6736
249.000		1.5684		-0.1339		1.6397		376.4083	2.6607		-1.2214		1.5083		168.4656
250.000		1.5741		-0.1369		1.6398		375.7283	2.6606		-1.2301		1.5060		167.2682
251.000		1.5799		-0.1399		1.6399		375.0687	2.6606		-1.2388		1.5037		166.0817
252.000		1.5857		-0.1428		1.6401		374.4295	2.6606		-1.2475		1.5014		164.9063
253.000		1.5915		-0.1457		1.6402		373.8108	2.6607		-1.2563		1.4992		163.7424
254.000		1.5974		-0.1484		1.6403		373.2127	2.6608		-1.2649		1.4968		162.5902
255.000		1.6032		-0.1510		1.6404		372.6352	2.6610		-1.2736		1.4945		161.4499
256.000		1.6091		-0.1535		1.6404		372.0785	2.6612		-1.2823		1.4922		160.3217
257.000		1.6150		-0.1560		1.6405		371.5424	2.6615		-1.2909		1.4899		159.2058
258.000		1.6210		-0.1583		1.6406		371.0273	2.6619		-1.2995		1.4876		158.1026
259.000		1.6269		-0.1605		1.6407		370.5331	2.6623		-1.3081		1.4852		157.0121
